X ; science bn:00069670n ; computer bn:00021464n ; statecharts bn:01128895n ; systems bn:15125301n ; david harel bn:03178978n ; mathematics bn:00053823n ; state bn:00023236n ; state machine bn:00212740n ; diagrams bn:00026817n ; communication bn:00021221n ; units bn:00021497n ; language bn:00049910n ; behavior bn:00009657n ; complex bn:00100148a ; complex system bn:03086504n ; problem bn:00048242n ; reactive systems bn:02824399n ; example bn:00032100n ; automobiles bn:00007309n ; networks bn:00024712n ; kind bn:00035907n ; way bn:00033729n ; time bn:00077270n ; simulation bn:00021496n ; set bn:00070697n ; output bn:00036821n ; information bn:00046705n ; tool bn:00077585n ; number bn:00058285n ; state transition bn:03348716n ; nature bn:00057017n ; triggering bn:00082306v ; hierarchical bn:00104156a ; orthogonality bn:00059586n ; main bn:00099598a ; possible bn:00108829a ; broadcast bn:00013234n ; semantics bn:00070404n ; concept bn:00021547n ; occurring bn:00085337v ; america bn:00003341n ; achieved bn:00082226v ; automata bn:00007371n ; c d bn:00016915n ; sec bn:00068672n ; history bn:00044268n ; effect bn:00021961n ; require bn:00091028v ; determinism bn:00026654n ; simultaneous bn:00099916a ; application bn:00005095n ; possibility bn:00045632n ; light bn:00051108n ; second bn:00095974a ; merely bn:00114626r ; reg bn:01922794n ; timers bn:00077309n ; syntax bn:00062118n ; substates bn:00964536n ; conditional bn:00100214a ; defined bn:00086465v ; formal syntax bn:01042120n ; operational semantics bn:02057536n ; definition bn:00025928n ; condition c bn:00675915n ; subset bn:00074971n ; management bn:00053116n ; higraphs bn:01691263n ; finite bn:00102992a ; new york bn:00041611n ; automata theory bn:00152075n ; entity bn:00031027n ; types bn:00016413n ; multiple bn:00107028a ; composite bn:00100155a ; sequence bn:00070574n ; large number bn:14223782n ; goal bn:00030721n ; scenario bn:01190125n ; city bn:03335997n ; workflows bn:00081578n ; plant bn:00035324n ; transition state bn:03731398n ; strategy bn:00069579n ; police bn:00022026n ; transducer bn:00077966n ; code bn:00020354n ; current bn:00096401a ; traffic light bn:00074441n ; bit bn:00010731n ; include bn:00089662v ; logical value bn:00855623n ; gate bn:00037487n ; flip-flop bn:00035248n ; summary bn:00075142n ; autonomous bn:00097830a ; stateflow bn:03369007n ; red light bn:00066676n ; composite states bn:00892979n ; inner bn:00105133a ; deep bn:00101054a ; simple bn:00098053a ; atomic bn:00097696a ; interaction diagram bn:02571962n ; activity diagrams bn:02627321n ; deterministic finite state automata bn:03499526n ; superstate bn:03656095n ; fsa bn:03013778n ; basic bn:00098103a ; fsms bn:03431506n ; state actions bn:00955439n
operational semantics bn:02057536n ; 0.03125 ; 0.05 ; 0.030303 ; 0.0222222 ; 0.105263 ; 0.0131579 ; 0.111111 ; 0.016 ; 0.0173913 ; 0.0714286 ; 0.01 ; 0.0192308 ; 0.142857 ; 0.0192308 ; 0.04 ; 0.04 ; 0.0444444 ; 0.0327869 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00763359 ; 0.125 ; 0.04 ; 0.0740741 ; 0.0392157 ; 0.0204082 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.142857 ; 0.0363636 ; 0.030303 ; 0.0192308 ; 0.047619 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.125 ; 0.0625 ; 0.0666667 ; 0.166667 ; 0.5 ; 0.0357143 ; 0.0235294 ; 0.25 ; 0.333333 ; 0.019802 ; 0.0327869 ; 0.125 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.04 ; 0.0952381 ; 1 ; 0.019802 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.125 ; 0.25 ; 0.0588235 ; 0.5 ; 0.2 ; 0.0204082 ; 0.0208333 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
definition bn:00025928n ; 0.138728 ; 0.153333 ; 0.107383 ; 0.0993789 ; 0.0410959 ; 0.319444 ; 0.0291971 ; 0.102564 ; 0.347826 ; 0.0522876 ; 0.237918 ; 0.453988 ; 0.057554 ; 0.453988 ; 0.0261438 ; 0.0536913 ; 0.0987654 ; 0.197531 ; 0.120301 ; 0.0601504 ; 0.0300752 ; 0.108108 ; 0.295567 ; 0.0567376 ; 0.196078 ; 0.0526316 ; 0.210526 ; 0.33526 ; 0.111111 ; 0.451128 ; 0.240602 ; 0.198758 ; 0.057554 ; 0.0930233 ; 0.240602 ; 0.453988 ; 0.100629 ; 0.109375 ; 0.387879 ; 0.338346 ; 0.168421 ; 0.0567376 ; 0.107383 ; 0.108844 ; 0.0902256 ; 0.0300752 ; 0.0526316 ; 0.172043 ; 0.0291971 ; 0.0451128 ; 0.344828 ; 0.197531 ; 0.120301 ; 0.181818 ; 0.110345 ; 0.0150376 ; 0.0300752 ; 0.0958084 ; 0.084507 ; 0.0150376 ; 0.344828 ; 0.120301 ; 0.0150376 ; 1 ; 0.0150376 ; 0.0601504 ; 0.0601504 ; 0.0567376 ; 0.0601504 ; 0.0503145 ; 0.0300752 ; 0.0300752 ; 0.214765 ; 0.216216 ; 0.0148148 ; 0.0601504 ; 0.0601504 ; 0.0150376 ; 0.00746269 ; 0.0150376 ; 0.0300752 ; 0.0150376 ; 0.0300752 ; 0.0148148 ; 0.0300752 ; 0.0150376 ; 0.0150376 ; 0.0519481 ; 0.0300752 ; 0.0294118 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.027972 ; 0.00746269 ; 0.0291971 ; 0.0150376 ; 0.0148148 ; 0.0150376 ; 0.0150376 ; 0.0144928 ; 0.00746269 ; 0.0143885 ; 0.00746269 ; 0.0148148 ; 0.00746269 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.0150376
condition c bn:00675915n ; 0.03125 ; 0.05 ; 0.030303 ; 0.0222222 ; 0.105263 ; 0.0131579 ; 0.111111 ; 0.016 ; 0.0173913 ; 0.0714286 ; 0.01 ; 0.0192308 ; 0.142857 ; 0.0192308 ; 0.04 ; 0.04 ; 0.0444444 ; 0.0327869 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00763359 ; 0.125 ; 0.04 ; 0.0740741 ; 0.0392157 ; 0.0204082 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.142857 ; 0.0363636 ; 0.030303 ; 0.0192308 ; 0.047619 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.125 ; 0.0625 ; 0.0666667 ; 0.166667 ; 0.5 ; 0.0357143 ; 0.0235294 ; 0.25 ; 0.333333 ; 0.019802 ; 0.0327869 ; 0.125 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.04 ; 0.0952381 ; 1 ; 0.019802 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.125 ; 0.25 ; 0.0588235 ; 0.5 ; 0.2 ; 0.0204082 ; 0.0208333 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
subset bn:00074971n ; 0.0285714 ; 0.0909091 ; 0.111111 ; 0.0833333 ; 0.08 ; 0.025641 ; 0.142857 ; 0.0152672 ; 0.0695652 ; 0.0588235 ; 0.04 ; 0.0769231 ; 0.222222 ; 0.0769231 ; 0.0322581 ; 0.0666667 ; 0.0816327 ; 0.0615385 ; 0.2 ; 0.333333 ; 0.0909091 ; 0.0540541 ; 0.0298507 ; 0.2 ; 0.0740741 ; 0.0606061 ; 0.156863 ; 0.0816327 ; 0.129032 ; 0.133333 ; 0.111111 ; 0.133333 ; 0.222222 ; 0.0327869 ; 0.111111 ; 0.0769231 ; 0.0416667 ; 0.0232558 ; 0.0833333 ; 0.0816327 ; 0.0898876 ; 0.2 ; 0.111111 ; 0.266667 ; 0.111111 ; 0.2 ; 0.0606061 ; 0.0941176 ; 0.333333 ; 0.166667 ; 0.0792079 ; 0.0615385 ; 0.5 ; 0.106667 ; 0.285714 ; 0.25 ; 0.2 ; 0.0357143 ; 0.0740741 ; 0.25 ; 0.0792079 ; 0.5 ; 0.25 ; 0.0601504 ; 0.25 ; 1 ; 0.333333 ; 0.0909091 ; 0.333333 ; 0.235294 ; 0.2 ; 0.0909091 ; 0.0769231 ; 0.0784314 ; 0.0909091 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.0909091 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0909091 ; 0.25 ; 0.25 ; 0.121212 ; 0.5 ; 0.153846 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.1 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.153846 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
management bn:00053116n ; 0.0588235 ; 0.0909091 ; 0.111111 ; 0.04 ; 0.173913 ; 0.0526316 ; 0.142857 ; 0.0310078 ; 0.0695652 ; 0.125 ; 0.04 ; 0.0769231 ; 0.1 ; 0.0769231 ; 0.0666667 ; 0.0666667 ; 0.177778 ; 0.0615385 ; 0.5 ; 0.333333 ; 0.0909091 ; 0.0540541 ; 0.0298507 ; 0.2 ; 0.16 ; 0.129032 ; 0.0727273 ; 0.0392157 ; 0.129032 ; 0.133333 ; 0.111111 ; 0.0625 ; 0.222222 ; 0.0677966 ; 0.111111 ; 0.0769231 ; 0.0869565 ; 0.0232558 ; 0.0833333 ; 0.0816327 ; 0.0898876 ; 0.0909091 ; 0.111111 ; 0.117647 ; 0.25 ; 0.2 ; 0.0606061 ; 0.0941176 ; 0.333333 ; 0.4 ; 0.0792079 ; 0.0615385 ; 0.2 ; 0.106667 ; 0.125 ; 0.25 ; 0.2 ; 0.0740741 ; 0.16 ; 0.25 ; 0.0792079 ; 0.2 ; 0.25 ; 0.0601504 ; 0.25 ; 0.333333 ; 1 ; 0.2 ; 0.142857 ; 0.105263 ; 0.5 ; 0.2 ; 0.0769231 ; 0.0784314 ; 0.0909091 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.2 ; 0.111111 ; 0.2 ; 0.2 ; 0.2 ; 0.25 ; 0.111111 ; 0.121212 ; 0.2 ; 0.153846 ; 0.111111 ; 0.111111 ; 0.25 ; 0.25 ; 0.047619 ; 0.111111 ; 0.333333 ; 0.25 ; 0.2 ; 0.25 ; 0.25 ; 0.153846 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
higraphs bn:01691263n ; 0.25 ; 0.0769231 ; 0.2 ; 0.0169492 ; 0.296296 ; 0.05 ; 0.2 ; 0.128 ; 0.13913 ; 0.222222 ; 0.08 ; 0.0714286 ; 0.153846 ; 0.0714286 ; 0.111111 ; 0.0526316 ; 0.355556 ; 0.262295 ; 0.333333 ; 0.0909091 ; 0.0526316 ; 0.0930233 ; 0.028169 ; 0.0666667 ; 0.0645161 ; 0.228571 ; 0.0634921 ; 0.0754717 ; 0.102564 ; 0.0555556 ; 0.2 ; 0.0555556 ; 0.0714286 ; 0.290909 ; 0.0909091 ; 0.0714286 ; 0.380952 ; 0.0434783 ; 0.0769231 ; 0.150943 ; 0.179775 ; 0.142857 ; 0.5 ; 0.0454545 ; 0.4 ; 0.25 ; 0.102564 ; 0.0412371 ; 0.2 ; 0.222222 ; 0.0733945 ; 0.262295 ; 0.0666667 ; 0.0963855 ; 0.1 ; 0.125 ; 0.111111 ; 0.32 ; 0.275862 ; 0.125 ; 0.0733945 ; 0.142857 ; 0.125 ; 0.0567376 ; 0.125 ; 0.0909091 ; 0.2 ; 1 ; 0.2 ; 0.0869565 ; 0.25 ; 0.25 ; 0.0666667 ; 0.0677966 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.0588235 ; 0.0588235 ; 0.0465116 ; 0.0526316 ; 0.0454545 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0344828 ; 0.0588235 ; 0.0909091 ; 0.125 ; 0.111111 ; 0.125 ; 0.125 ; 0.0454545 ; 0.0588235 ; 0.0434783 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
finite bn:00102992a ; 0.0588235 ; 0.0909091 ; 0.111111 ; 0.04 ; 0.08 ; 0.025641 ; 0.142857 ; 0.0310078 ; 0.0695652 ; 0.0588235 ; 0.04 ; 0.0769231 ; 0.571429 ; 0.0769231 ; 0.0666667 ; 0.0666667 ; 0.0816327 ; 0.131148 ; 0.2 ; 0.142857 ; 0.0909091 ; 0.0540541 ; 0.0298507 ; 0.0909091 ; 0.0357143 ; 0.129032 ; 0.156863 ; 0.0816327 ; 0.129032 ; 0.0625 ; 0.25 ; 0.133333 ; 0.1 ; 0.0677966 ; 0.111111 ; 0.0769231 ; 0.0869565 ; 0.0232558 ; 0.0833333 ; 0.177778 ; 0.0898876 ; 0.5 ; 0.25 ; 0.117647 ; 0.25 ; 0.5 ; 0.129032 ; 0.0449438 ; 0.142857 ; 0.166667 ; 0.0380952 ; 0.131148 ; 0.2 ; 0.106667 ; 0.285714 ; 0.25 ; 0.2 ; 0.0740741 ; 0.16 ; 0.25 ; 0.0380952 ; 0.5 ; 0.25 ; 0.0601504 ; 0.25 ; 0.333333 ; 0.142857 ; 0.2 ; 1 ; 0.105263 ; 0.2 ; 0.2 ; 0.0769231 ; 0.0784314 ; 0.2 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0909091 ; 0.111111 ; 0.25 ; 0.0571429 ; 0.2 ; 0.0714286 ; 0.25 ; 0.25 ; 0.111111 ; 0.111111 ; 0.1 ; 0.111111 ; 0.0666667 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.0714286 ; 0.111111 ; 0.0666667 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
new york bn:00041611n ; 0.0425532 ; 0.0571429 ; 0.137931 ; 0.114286 ; 0.0816327 ; 0.021978 ; 0.105263 ; 0.0460526 ; 0.120301 ; 0.0689655 ; 0.119617 ; 0.121951 ; 0.170732 ; 0.121951 ; 0.0357143 ; 0.0740741 ; 0.215385 ; 0.091954 ; 0.0869565 ; 0.105263 ; 0.027027 ; 0.0655738 ; 0.025 ; 0.190476 ; 0.105263 ; 0.0701754 ; 0.214286 ; 0.137931 ; 0.0701754 ; 0.0930233 ; 0.0645161 ; 0.0930233 ; 0.2 ; 0.0470588 ; 0.0645161 ; 0.121951 ; 0.101449 ; 0.0363636 ; 0.130435 ; 0.0533333 ; 0.149533 ; 0.0869565 ; 0.137931 ; 0.142857 ; 0.0454545 ; 0.0555556 ; 0.0701754 ; 0.0720721 ; 0.235294 ; 0.0526316 ; 0.134454 ; 0.091954 ; 0.190476 ; 0.159574 ; 0.319149 ; 0.0588235 ; 0.0555556 ; 0.05 ; 0.0784314 ; 0.0588235 ; 0.134454 ; 0.190476 ; 0.0588235 ; 0.0503145 ; 0.0588235 ; 0.235294 ; 0.105263 ; 0.0869565 ; 0.105263 ; 1 ; 0.0555556 ; 0.027027 ; 0.108108 ; 0.0519481 ; 0.027027 ; 0.05 ; 0.05 ; 0.0285714 ; 0.0285714 ; 0.0588235 ; 0.027027 ; 0.0285714 ; 0.027027 ; 0.0555556 ; 0.027027 ; 0.0588235 ; 0.0588235 ; 0.0677966 ; 0.117647 ; 0.108108 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0434783 ; 0.0588235 ; 0.105263 ; 0.0285714 ; 0.027027 ; 0.0285714 ; 0.0285714 ; 0.205882 ; 0.0285714 ; 0.105263 ; 0.0588235 ; 0.117647 ; 0.0285714 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0588235
automata theory bn:00152075n ; 0.0625 ; 0.1 ; 0.0588235 ; 0.0212766 ; 0.210526 ; 0.0263158 ; 0.0909091 ; 0.032 ; 0.0347826 ; 0.142857 ; 0.02 ; 0.0384615 ; 0.125 ; 0.0384615 ; 0.0769231 ; 0.037037 ; 0.0888889 ; 0.0655738 ; 0.25 ; 0.2 ; 0.142857 ; 0.0606061 ; 0.0151515 ; 0.111111 ; 0.08 ; 0.148148 ; 0.0377358 ; 0.02 ; 0.148148 ; 0.0666667 ; 0.125 ; 0.0322581 ; 0.125 ; 0.0727273 ; 0.0588235 ; 0.0384615 ; 0.0952381 ; 0.0120482 ; 0.0416667 ; 0.0888889 ; 0.0449438 ; 0.111111 ; 0.125 ; 0.0625 ; 0.333333 ; 0.333333 ; 0.0689655 ; 0.0470588 ; 0.2 ; 0.666667 ; 0.039604 ; 0.0655738 ; 0.111111 ; 0.0533333 ; 0.0666667 ; 0.5 ; 0.333333 ; 0.08 ; 0.190476 ; 0.5 ; 0.039604 ; 0.111111 ; 0.5 ; 0.0300752 ; 0.5 ; 0.2 ; 0.5 ; 0.25 ; 0.2 ; 0.0555556 ; 1 ; 0.333333 ; 0.04 ; 0.0408163 ; 0.142857 ; 0.0909091 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0588235 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.1 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
entity bn:00031027n ; 0.0625 ; 0.047619 ; 0.125 ; 0.0212766 ; 0.0952381 ; 0.0263158 ; 0.2 ; 0.032 ; 0.0347826 ; 0.0666667 ; 0.02 ; 0.0384615 ; 0.125 ; 0.0384615 ; 0.166667 ; 0.0769231 ; 0.0888889 ; 0.0655738 ; 0.25 ; 0.0909091 ; 0.142857 ; 0.0606061 ; 0.0307692 ; 0.0526316 ; 0.0384615 ; 0.148148 ; 0.0377358 ; 0.02 ; 0.0689655 ; 0.0322581 ; 0.125 ; 0.0322581 ; 0.0588235 ; 0.0727273 ; 0.125 ; 0.0384615 ; 0.0952381 ; 0.0243902 ; 0.0416667 ; 0.0888889 ; 0.0449438 ; 0.111111 ; 0.125 ; 0.030303 ; 0.333333 ; 0.333333 ; 0.148148 ; 0.0229885 ; 0.0909091 ; 0.25 ; 0.0194175 ; 0.0655738 ; 0.0526316 ; 0.0533333 ; 0.0666667 ; 0.2 ; 0.142857 ; 0.08 ; 0.190476 ; 0.2 ; 0.0194175 ; 0.111111 ; 0.2 ; 0.0300752 ; 0.2 ; 0.0909091 ; 0.2 ; 0.25 ; 0.2 ; 0.027027 ; 0.333333 ; 1 ; 0.0833333 ; 0.0851064 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0588235 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.1 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
types bn:00016413n ; 0.037037 ; 0.047619 ; 0.25 ; 0.179487 ; 0.0307692 ; 0.0869565 ; 0.0769231 ; 0.0484848 ; 0.244275 ; 0.027027 ; 0.24 ; 0.461538 ; 0.0689655 ; 0.461538 ; 0.125 ; 0.0588235 ; 0.0941176 ; 0.172043 ; 0.142857 ; 0.037037 ; 0.0196078 ; 0.112676 ; 0.219178 ; 0.0322581 ; 0.166667 ; 0.119403 ; 0.178571 ; 0.123077 ; 0.056338 ; 0.173913 ; 0.111111 ; 0.08 ; 0.127273 ; 0.040404 ; 0.666667 ; 0.461538 ; 0.0465116 ; 0.0666667 ; 0.241379 ; 0.0941176 ; 0.132231 ; 0.0666667 ; 0.111111 ; 0.114286 ; 0.0714286 ; 0.04 ; 0.25 ; 0.064 ; 0.037037 ; 0.0384615 ; 0.120301 ; 0.0792079 ; 0.142857 ; 0.294737 ; 0.245902 ; 0.0204082 ; 0.04 ; 0.0888889 ; 0.131148 ; 0.0204082 ; 0.120301 ; 0.142857 ; 0.0204082 ; 0.214765 ; 0.0204082 ; 0.0769231 ; 0.0769231 ; 0.0666667 ; 0.0769231 ; 0.108108 ; 0.04 ; 0.0833333 ; 1 ; 0.507937 ; 0.04 ; 0.0769231 ; 0.166667 ; 0.0416667 ; 0.0204082 ; 0.0416667 ; 0.04 ; 0.0204082 ; 0.04 ; 0.0833333 ; 0.04 ; 0.0416667 ; 0.0416667 ; 0.115942 ; 0.0833333 ; 0.145833 ; 0.0416667 ; 0.0416667 ; 0.0416667 ; 0.0416667 ; 0.0333333 ; 0.0204082 ; 0.0769231 ; 0.0416667 ; 0.04 ; 0.0416667 ; 0.0416667 ; 0.0784314 ; 0.0204082 ; 0.0769231 ; 0.0416667 ; 0.04 ; 0.0204082 ; 0.0416667 ; 0.0416667 ; 0.0416667 ; 0.0416667
multiple bn:00107028a ; 0.0776699 ; 0.101266 ; 0.253968 ; 0.0963855 ; 0.0645161 ; 0.150289 ; 0.0784314 ; 0.0487805 ; 0.246154 ; 0.0273973 ; 0.148837 ; 0.268908 ; 0.0701754 ; 0.268908 ; 0.126984 ; 0.0597015 ; 0.0952381 ; 0.173913 ; 0.145455 ; 0.0377358 ; 0.02 ; 0.114286 ; 0.361538 ; 0.0327869 ; 0.0898876 ; 0.0571429 ; 0.0888889 ; 0.124031 ; 0.121212 ; 0.175824 ; 0.112676 ; 0.0808081 ; 0.0701754 ; 0.0408163 ; 0.680851 ; 0.268908 ; 0.0470588 ; 0.114035 ; 0.125984 ; 0.0952381 ; 0.259259 ; 0.0677966 ; 0.112676 ; 0.115942 ; 0.0727273 ; 0.0408163 ; 0.121212 ; 0.128205 ; 0.0377358 ; 0.0392157 ; 0.121212 ; 0.08 ; 0.145455 ; 0.297872 ; 0.119403 ; 0.0208333 ; 0.0408163 ; 0.0898876 ; 0.0625 ; 0.0208333 ; 0.121212 ; 0.145455 ; 0.0208333 ; 0.216216 ; 0.0208333 ; 0.0784314 ; 0.0784314 ; 0.0677966 ; 0.0784314 ; 0.0519481 ; 0.0408163 ; 0.0851064 ; 0.507937 ; 1 ; 0.0408163 ; 0.0784314 ; 0.170213 ; 0.0425532 ; 0.0425532 ; 0.0425532 ; 0.0408163 ; 0.0208333 ; 0.0408163 ; 0.0408163 ; 0.0408163 ; 0.0425532 ; 0.0425532 ; 0.245902 ; 0.0851064 ; 0.08 ; 0.0425532 ; 0.0425532 ; 0.0425532 ; 0.0425532 ; 0.0701754 ; 0.0208333 ; 0.0784314 ; 0.0425532 ; 0.0408163 ; 0.0425532 ; 0.0425532 ; 0.0384615 ; 0.0425532 ; 0.0377358 ; 0.0208333 ; 0.0408163 ; 0.0208333 ; 0.0425532 ; 0.0425532 ; 0.0425532 ; 0.0425532
composite bn:00100155a ; 0.030303 ; 0.0232558 ; 0.0588235 ; 0.0434783 ; 0.0454545 ; 0.0263158 ; 0.2 ; 0.032 ; 0.017094 ; 0.0666667 ; 0.02 ; 0.0188679 ; 0.125 ; 0.0188679 ; 0.166667 ; 0.166667 ; 0.0425532 ; 0.031746 ; 0.111111 ; 0.0909091 ; 0.142857 ; 0.0294118 ; 0.0307692 ; 0.0526316 ; 0.0188679 ; 0.148148 ; 0.0377358 ; 0.02 ; 0.0333333 ; 0.015873 ; 0.0588235 ; 0.0666667 ; 0.0588235 ; 0.0727273 ; 0.0588235 ; 0.0188679 ; 0.0454545 ; 0.05 ; 0.0204082 ; 0.0425532 ; 0.021978 ; 0.25 ; 0.0588235 ; 0.0625 ; 0.142857 ; 0.333333 ; 0.148148 ; 0.0229885 ; 0.0909091 ; 0.111111 ; 0.00961538 ; 0.031746 ; 0.0526316 ; 0.025974 ; 0.0666667 ; 0.2 ; 0.142857 ; 0.08 ; 0.0869565 ; 0.2 ; 0.00961538 ; 0.111111 ; 0.2 ; 0.0148148 ; 0.2 ; 0.0909091 ; 0.0909091 ; 0.111111 ; 0.2 ; 0.027027 ; 0.142857 ; 0.333333 ; 0.04 ; 0.0408163 ; 1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.142857 ; 0.2 ; 0.142857 ; 0.142857 ; 0.142857 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.125 ; 0.2 ; 0.0909091 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.142857 ; 0.5 ; 0.2 ; 0.2 ; 0.2 ; 0.2
