X ; A1 ; A2 ; A3 ; A4 ; A5 ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8
algorithmic problems bn:00002705n ; 0 ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
small number bn:01830947n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gained bn:00082790v ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
facility bn:00032645n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
garbage collection bn:00037292n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tend bn:00083202v ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
visual system bn:00080136n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
quadruple bn:00065519n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
finite set bn:00308555n ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
restricted bn:00109319a ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
equivalence relation bn:00045819n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
equivalence class bn:03819865n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bl bn:00939396n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lr bn:01042977n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lent bn:00090290v ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ail bn:00027546n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
restriction bn:00021755n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nv bn:00009083n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
academic bn:00096228a ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
academic press bn:01921972n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
cardelli bn:03226123n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
multiple inheritance bn:01226081n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inheritance semantics bn:02361814n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
a1 bn:00030858n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lecture bn:00050488n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mass bn:00053662n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
siam bn:00049182n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dos bn:00027617n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
systems analysis bn:00075777n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boston bn:00009334n ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
tor bn:01325728n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ll bn:03396846n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
semantic relation bn:15173814n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
universal relation assumption bn:02257171n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
war bn:00080439n ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cg bn:03111524n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
publishers bn:00065108n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
university bn:00079152n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
university chicago bn:00079155n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
chicago bn:00018253n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nato bn:00056978n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
il bn:00045911n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
working environment bn:00081570n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hendrix bn:00043692n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ussr bn:00068619n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sept. bn:00070537n ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commun bn:01602910n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
e. bn:00029342n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
ld bn:00051410n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
i-logix bn:03161278n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rep. bn:00045015n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
m.s. bn:00053731n ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tn bn:00076518n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
princeton university bn:00064420n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
princeton university press bn:00417404n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ind bn:03507460n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
los angeles bn:00019336n ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concur bn:01326090n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0
munich bn:00056219n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
searching bn:00087881v ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
liveness bn:17223821n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
july 1982 bn:02831249n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
semantic memory bn:00070401n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
minsky bn:15912941n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
mit bn:00053691n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mit press bn:03585643n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wiley bn:03334567n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
storage bn:00021483n ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
graphics press bn:01996223n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lm bn:02397426n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
aug bn:00007140n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
aug 19 bn:00712050n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mag bn:00052671n ; 0 ; 0.00444939 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
symbolic logic bn:00035928n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
london bn:00013179n ; 0 ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
woods bn:00081492n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
distributed bn:00084119v ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cr category bn:02548268n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tems bn:14743817n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dj bn:00027461n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
data structures bn:00025330n ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
phrases bn:00045841n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fee bn:00033939n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
copyright bn:00022536n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
copyright notice bn:03553180n ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
crisis management bn:02836923n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
management process bn:03127800n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
goal bn:00030721n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
scenario bn:01190125n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0
workshop bn:00081618n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
case management bn:03537096n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
austria bn:00007266n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
open access bn:03097420n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
access bn:00000665n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
archive bn:00005448n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dissemination bn:00027056n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
research institution bn:00049551n ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
france bn:00036202n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abroad bn:00114087r ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
au bn:00006911n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
university paris bn:00060679n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paris bn:00015540n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paris 1 bn:02214373n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process manager bn:01305513n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strategic bn:00111286a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strategic level bn:00074557n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fulfilled bn:00082225v ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
technique bn:00064626n ; 0 ; 0 ; 0.00778643 ; 0 ; 0 ; 0.00778643 ; 0 ; 0 ; 0 ; 0.00778643 ; 0 ; 0.00889878 ; 0
goal modeling bn:01283920n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process modeling bn:00912901n ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
challenging bn:00084758v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simulating bn:00085805v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flood management bn:00035297n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
oka river bn:03091997n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
river bn:00067948n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
moscow bn:00015634n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
moscow region bn:03082654n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flexibility bn:03298514n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intentional bn:00105259a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tacit knowledge bn:01647738n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
human bn:00104386a ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
actor bn:00001176n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
federal bn:00102871a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
emergency bn:00030525n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
emergency management bn:00664225n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
specification bn:00073217n ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
city bn:03335997n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
existing bn:00083184v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
water bn:00042379n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
workflows bn:00081578n ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0
proposed bn:00082486v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
problematic bn:00097982a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adaptability bn:00001265n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process specification bn:03558977n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modeling language bn:02825036n ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
complete bn:00096275a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
provoked bn:00092118v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
snow bn:00072455n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
snow melting bn:03199254n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
risk bn:00030747n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
damages bn:00003333n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
infrastructure bn:00008794n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
railway bn:00066021n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
road bn:00067975n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electric bn:00102085a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electric power plant bn:00063961n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
plant bn:00035324n ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0
public service bn:00065098n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
agency bn:00001961n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
information system bn:00025331n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
roughly bn:00114073r ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
visualization bn:00080130n ; 0 ; 0 ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
decision making bn:00025693n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
monitoring bn:00090897v ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
handling bn:00084527v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
he/she bn:00006884n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
request bn:00061826n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process improvement bn:01058411n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bpmn bn:02370529n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
process designed bn:02410789n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hierarchical state machine bn:01726237n ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0.00889878 ; 0.00889878
hsm bn:14864558n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
parts bn:00060828n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transition state bn:03731398n ; 0 ; 0 ; 0.00778643 ; 0 ; 0.00889878 ; 0.00778643 ; 0 ; 0 ; 0 ; 0 ; 0.00778643 ; 0 ; 0
enactment bn:00017766n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
desired bn:00086682v ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
choice modeling bn:00816623n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concept map bn:03558829n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
according bn:00082227v ; 0 ; 0 ; 0.0144605 ; 0.0166852 ; 0.0166852 ; 0 ; 0.0144605 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0144605
organizational bn:00107970a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strategy bn:00069579n ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
methodological bn:00106672a ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strategic goals bn:01181026n ; 0 ; 0 ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
