X ; science bn:00069670n ; computer bn:00021464n ; statecharts bn:01128895n ; systems bn:15125301n ; david harel bn:03178978n ; mathematics bn:00053823n ; state bn:00023236n ; state machine bn:00212740n ; diagrams bn:00026817n ; communication bn:00021221n ; units bn:00021497n ; language bn:00049910n ; behavior bn:00009657n ; complex bn:00100148a ; complex system bn:03086504n ; problem bn:00048242n ; reactive systems bn:02824399n ; example bn:00032100n ; automobiles bn:00007309n ; networks bn:00024712n ; kind bn:00035907n ; way bn:00033729n ; time bn:00077270n ; simulation bn:00021496n ; set bn:00070697n ; output bn:00036821n ; information bn:00046705n ; tool bn:00077585n ; number bn:00058285n ; state transition bn:03348716n ; nature bn:00057017n ; triggering bn:00082306v ; hierarchical bn:00104156a ; orthogonality bn:00059586n ; main bn:00099598a ; possible bn:00108829a ; broadcast bn:00013234n ; semantics bn:00070404n ; concept bn:00021547n ; occurring bn:00085337v ; america bn:00003341n ; achieved bn:00082226v ; automata bn:00007371n ; c d bn:00016915n ; sec bn:00068672n ; history bn:00044268n ; effect bn:00021961n ; require bn:00091028v ; determinism bn:00026654n ; simultaneous bn:00099916a ; application bn:00005095n ; possibility bn:00045632n ; light bn:00051108n ; second bn:00095974a ; merely bn:00114626r ; reg bn:01922794n ; timers bn:00077309n ; syntax bn:00062118n ; substates bn:00964536n ; conditional bn:00100214a ; defined bn:00086465v ; formal syntax bn:01042120n ; operational semantics bn:02057536n ; definition bn:00025928n ; condition c bn:00675915n ; subset bn:00074971n ; management bn:00053116n ; higraphs bn:01691263n ; finite bn:00102992a ; new york bn:00041611n ; automata theory bn:00152075n ; entity bn:00031027n ; types bn:00016413n ; multiple bn:00107028a ; composite bn:00100155a ; sequence bn:00070574n ; large number bn:14223782n ; goal bn:00030721n ; scenario bn:01190125n ; city bn:03335997n ; workflows bn:00081578n ; plant bn:00035324n ; transition state bn:03731398n ; strategy bn:00069579n ; police bn:00022026n ; transducer bn:00077966n ; code bn:00020354n ; current bn:00096401a ; traffic light bn:00074441n ; bit bn:00010731n ; include bn:00089662v ; logical value bn:00855623n ; gate bn:00037487n ; flip-flop bn:00035248n ; summary bn:00075142n ; autonomous bn:00097830a ; stateflow bn:03369007n ; red light bn:00066676n ; composite states bn:00892979n ; inner bn:00105133a ; deep bn:00101054a ; simple bn:00098053a ; atomic bn:00097696a ; interaction diagram bn:02571962n ; activity diagrams bn:02627321n ; deterministic finite state automata bn:03499526n ; superstate bn:03656095n ; fsa bn:03013778n ; basic bn:00098103a ; fsms bn:03431506n ; state actions bn:00955439n
operational semantics bn:02057536n ; 0.0298507 ; 0.05 ; 0.0196078 ; 0.0103093 ; 0.0952381 ; 0.0125786 ; 0.0588235 ; 0.0127389 ; 0.0138889 ; 0.0714286 ; 0.01 ; 0.018018 ; 0.125 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0465116 ; 0.0344828 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00746269 ; 0.125 ; 0.037037 ; 0.028169 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.125 ; 0.037037 ; 0.030303 ; 0.018018 ; 0.047619 ; 0.011236 ; 0.0206186 ; 0.0444444 ; 0.025 ; 0.125 ; 0.0689655 ; 0.0666667 ; 0.166667 ; 0.0350877 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.166667 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.0408163 ; 0.0952381 ; 1 ; 0.020202 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.133333 ; 0.25 ; 0.05 ; 0.5 ; 0.2 ; 0.0188679 ; 0.02 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
definition bn:00025928n ; 0.136364 ; 0.153333 ; 0.374269 ; 0.150754 ; 0.0405405 ; 0.309417 ; 0.0567376 ; 0.0902256 ; 0.300469 ; 0.0522876 ; 0.237918 ; 0.435294 ; 0.0567376 ; 0.435294 ; 0.025974 ; 0.0529801 ; 0.1 ; 0.201258 ; 0.120301 ; 0.0601504 ; 0.0300752 ; 0.108108 ; 0.291262 ; 0.0567376 ; 0.191083 ; 0.0625 ; 0.20915 ; 0.337209 ; 0.111111 ; 0.451128 ; 0.240602 ; 0.198758 ; 0.0567376 ; 0.0935673 ; 0.240602 ; 0.435294 ; 0.100629 ; 0.105 ; 0.385542 ; 0.338346 ; 0.176796 ; 0.0567376 ; 0.109589 ; 0.108844 ; 0.0902256 ; 0.091954 ; 0.0522876 ; 0.172043 ; 0.0291971 ; 0.0431655 ; 0.348837 ; 0.374269 ; 0.110345 ; 0.181818 ; 0.110345 ; 0.0150376 ; 0.0300752 ; 0.0963855 ; 0.084507 ; 0.0150376 ; 0.348837 ; 0.120301 ; 0.0150376 ; 1 ; 0.0150376 ; 0.0601504 ; 0.0601504 ; 0.0571429 ; 0.0601504 ; 0.0484848 ; 0.0300752 ; 0.0300752 ; 0.20915 ; 0.213333 ; 0.0148148 ; 0.0601504 ; 0.0601504 ; 0.0150376 ; 0.00746269 ; 0.0150376 ; 0.0300752 ; 0.0150376 ; 0.0300752 ; 0.0148148 ; 0.0300752 ; 0.0150376 ; 0.0150376 ; 0.0519481 ; 0.0300752 ; 0.0291971 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.0277778 ; 0.00746269 ; 0.0291971 ; 0.0150376 ; 0.0148148 ; 0.0150376 ; 0.0150376 ; 0.0143885 ; 0.00746269 ; 0.0143885 ; 0.00746269 ; 0.0148148 ; 0.00746269 ; 0.0150376 ; 0.0150376 ; 0.0150376 ; 0.0150376
condition c bn:00675915n ; 0.0298507 ; 0.05 ; 0.0196078 ; 0.0103093 ; 0.0952381 ; 0.0125786 ; 0.0588235 ; 0.0127389 ; 0.0138889 ; 0.0714286 ; 0.01 ; 0.018018 ; 0.125 ; 0.018018 ; 0.0384615 ; 0.037037 ; 0.0465116 ; 0.0344828 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.00746269 ; 0.125 ; 0.037037 ; 0.028169 ; 0.0384615 ; 0.0206186 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.125 ; 0.037037 ; 0.030303 ; 0.018018 ; 0.047619 ; 0.011236 ; 0.0206186 ; 0.0444444 ; 0.025 ; 0.125 ; 0.0689655 ; 0.0666667 ; 0.166667 ; 0.0350877 ; 0.0344828 ; 0.0235294 ; 0.25 ; 0.166667 ; 0.020202 ; 0.0196078 ; 0.0714286 ; 0.0266667 ; 0.0714286 ; 1 ; 0.5 ; 0.0408163 ; 0.0952381 ; 1 ; 0.020202 ; 0.125 ; 1 ; 0.0150376 ; 1 ; 0.25 ; 0.25 ; 0.133333 ; 0.25 ; 0.05 ; 0.5 ; 0.2 ; 0.0188679 ; 0.02 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0625 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
subset bn:00074971n ; 0.0273973 ; 0.0909091 ; 0.0784314 ; 0.04 ; 0.0740741 ; 0.0245399 ; 0.0909091 ; 0.0122699 ; 0.0555556 ; 0.0588235 ; 0.04 ; 0.0720721 ; 0.2 ; 0.0720721 ; 0.03125 ; 0.0625 ; 0.0851064 ; 0.0645161 ; 0.2 ; 0.333333 ; 0.0909091 ; 0.0540541 ; 0.0291971 ; 0.2 ; 0.0689655 ; 0.025974 ; 0.153846 ; 0.0824742 ; 0.129032 ; 0.133333 ; 0.111111 ; 0.133333 ; 0.2 ; 0.0333333 ; 0.111111 ; 0.0720721 ; 0.0416667 ; 0.0212766 ; 0.0824742 ; 0.0816327 ; 0.1 ; 0.2 ; 0.121212 ; 0.266667 ; 0.111111 ; 0.031746 ; 0.0588235 ; 0.0941176 ; 0.333333 ; 0.111111 ; 0.0808081 ; 0.0784314 ; 0.285714 ; 0.106667 ; 0.285714 ; 0.25 ; 0.2 ; 0.0363636 ; 0.0740741 ; 0.25 ; 0.0808081 ; 0.5 ; 0.25 ; 0.0601504 ; 0.25 ; 1 ; 0.333333 ; 0.0952381 ; 0.333333 ; 0.2 ; 0.2 ; 0.0909091 ; 0.0714286 ; 0.0754717 ; 0.0909091 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.0909091 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0909091 ; 0.25 ; 0.25 ; 0.121212 ; 0.5 ; 0.142857 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.0952381 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
management bn:00053116n ; 0.056338 ; 0.0909091 ; 0.0784314 ; 0.0196078 ; 0.16 ; 0.0503145 ; 0.0909091 ; 0.0248447 ; 0.0555556 ; 0.125 ; 0.04 ; 0.0720721 ; 0.0909091 ; 0.0720721 ; 0.0645161 ; 0.0625 ; 0.186047 ; 0.0645161 ; 0.5 ; 0.333333 ; 0.0909091 ; 0.0540541 ; 0.0291971 ; 0.2 ; 0.148148 ; 0.0533333 ; 0.0714286 ; 0.039604 ; 0.129032 ; 0.133333 ; 0.111111 ; 0.0625 ; 0.2 ; 0.0689655 ; 0.111111 ; 0.0720721 ; 0.0869565 ; 0.0212766 ; 0.0824742 ; 0.0816327 ; 0.1 ; 0.0909091 ; 0.121212 ; 0.117647 ; 0.25 ; 0.0655738 ; 0.0588235 ; 0.0941176 ; 0.333333 ; 0.25 ; 0.0808081 ; 0.0784314 ; 0.125 ; 0.106667 ; 0.125 ; 0.25 ; 0.2 ; 0.0754717 ; 0.16 ; 0.25 ; 0.0808081 ; 0.2 ; 0.25 ; 0.0601504 ; 0.25 ; 0.333333 ; 1 ; 0.210526 ; 0.142857 ; 0.0909091 ; 0.5 ; 0.2 ; 0.0714286 ; 0.0754717 ; 0.0909091 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.2 ; 0.111111 ; 0.2 ; 0.2 ; 0.2 ; 0.25 ; 0.111111 ; 0.121212 ; 0.2 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.25 ; 0.0454545 ; 0.111111 ; 0.333333 ; 0.25 ; 0.2 ; 0.25 ; 0.25 ; 0.142857 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
higraphs bn:01691263n ; 0.223881 ; 0.0784314 ; 0.147059 ; 0.0183486 ; 0.285714 ; 0.0481928 ; 0.148148 ; 0.0955414 ; 0.104167 ; 0.228571 ; 0.075 ; 0.0677966 ; 0.148148 ; 0.0677966 ; 0.111111 ; 0.0512821 ; 0.348837 ; 0.258621 ; 0.347826 ; 0.0952381 ; 0.0555556 ; 0.0952381 ; 0.0277778 ; 0.0689655 ; 0.0615385 ; 0.211268 ; 0.0634921 ; 0.0769231 ; 0.105263 ; 0.056338 ; 0.205128 ; 0.056338 ; 0.0689655 ; 0.277778 ; 0.0930233 ; 0.0677966 ; 0.357143 ; 0.040404 ; 0.0769231 ; 0.153846 ; 0.1875 ; 0.148148 ; 0.517241 ; 0.0465116 ; 0.421053 ; 0.125 ; 0.102564 ; 0.0416667 ; 0.210526 ; 0.173913 ; 0.0754717 ; 0.147059 ; 0.0487805 ; 0.097561 ; 0.102564 ; 0.133333 ; 0.117647 ; 0.306122 ; 0.285714 ; 0.133333 ; 0.0754717 ; 0.148148 ; 0.133333 ; 0.0571429 ; 0.133333 ; 0.0952381 ; 0.210526 ; 1 ; 0.210526 ; 0.0784314 ; 0.266667 ; 0.266667 ; 0.0634921 ; 0.0666667 ; 0.117647 ; 0.0952381 ; 0.0952381 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.117647 ; 0.0625 ; 0.117647 ; 0.117647 ; 0.117647 ; 0.0625 ; 0.0625 ; 0.047619 ; 0.0555556 ; 0.0454545 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0344828 ; 0.0625 ; 0.0952381 ; 0.133333 ; 0.117647 ; 0.133333 ; 0.133333 ; 0.0454545 ; 0.0625 ; 0.0454545 ; 0.0625 ; 0.117647 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625 ; 0.0625
finite bn:00102992a ; 0.056338 ; 0.0909091 ; 0.0784314 ; 0.04 ; 0.0740741 ; 0.0245399 ; 0.0909091 ; 0.0248447 ; 0.0555556 ; 0.0588235 ; 0.04 ; 0.0720721 ; 0.5 ; 0.0720721 ; 0.0645161 ; 0.0625 ; 0.0851064 ; 0.137931 ; 0.2 ; 0.142857 ; 0.0909091 ; 0.0540541 ; 0.0291971 ; 0.0909091 ; 0.0333333 ; 0.0533333 ; 0.153846 ; 0.0824742 ; 0.129032 ; 0.0625 ; 0.25 ; 0.133333 ; 0.0909091 ; 0.0689655 ; 0.111111 ; 0.0720721 ; 0.0869565 ; 0.0212766 ; 0.0824742 ; 0.177778 ; 0.1 ; 0.5 ; 0.275862 ; 0.117647 ; 0.25 ; 0.0655738 ; 0.125 ; 0.0449438 ; 0.142857 ; 0.111111 ; 0.038835 ; 0.0784314 ; 0.125 ; 0.106667 ; 0.285714 ; 0.25 ; 0.2 ; 0.0754717 ; 0.16 ; 0.25 ; 0.038835 ; 0.5 ; 0.25 ; 0.0601504 ; 0.25 ; 0.333333 ; 0.142857 ; 0.210526 ; 1 ; 0.0909091 ; 0.2 ; 0.2 ; 0.0714286 ; 0.0754717 ; 0.2 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.0909091 ; 0.0909091 ; 0.0909091 ; 0.111111 ; 0.25 ; 0.0571429 ; 0.2 ; 0.0666667 ; 0.25 ; 0.25 ; 0.111111 ; 0.111111 ; 0.0952381 ; 0.111111 ; 0.0666667 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.0666667 ; 0.111111 ; 0.0666667 ; 0.111111 ; 0.0909091 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111 ; 0.111111
new york bn:00041611n ; 0.038835 ; 0.0526316 ; 0.11811 ; 0.123967 ; 0.0701754 ; 0.0205128 ; 0.0769231 ; 0.0706522 ; 0.15 ; 0.0625 ; 0.111111 ; 0.110294 ; 0.166667 ; 0.110294 ; 0.031746 ; 0.0645161 ; 0.202899 ; 0.0888889 ; 0.0769231 ; 0.0909091 ; 0.0232558 ; 0.0597015 ; 0.0236686 ; 0.166667 ; 0.0930233 ; 0.132653 ; 0.194805 ; 0.122951 ; 0.0634921 ; 0.0869565 ; 0.0588235 ; 0.0869565 ; 0.166667 ; 0.0444444 ; 0.0588235 ; 0.110294 ; 0.0933333 ; 0.0322581 ; 0.122951 ; 0.0493827 ; 0.142857 ; 0.0769231 ; 0.131148 ; 0.129032 ; 0.04 ; 0.0898876 ; 0.0625 ; 0.0683761 ; 0.2 ; 0.04 ; 0.120968 ; 0.11811 ; 0.307692 ; 0.15 ; 0.283019 ; 0.05 ; 0.047619 ; 0.0470588 ; 0.0701754 ; 0.05 ; 0.120968 ; 0.166667 ; 0.05 ; 0.0484848 ; 0.05 ; 0.2 ; 0.0909091 ; 0.0784314 ; 0.0909091 ; 1 ; 0.047619 ; 0.0232558 ; 0.0952381 ; 0.0470588 ; 0.0232558 ; 0.0434783 ; 0.0434783 ; 0.0243902 ; 0.0243902 ; 0.05 ; 0.0232558 ; 0.0243902 ; 0.0232558 ; 0.047619 ; 0.0232558 ; 0.05 ; 0.05 ; 0.0615385 ; 0.1 ; 0.0909091 ; 0.05 ; 0.05 ; 0.05 ; 0.05 ; 0.0377358 ; 0.05 ; 0.0909091 ; 0.0243902 ; 0.0232558 ; 0.0243902 ; 0.0243902 ; 0.2 ; 0.0243902 ; 0.0909091 ; 0.05 ; 0.1 ; 0.0243902 ; 0.05 ; 0.05 ; 0.05 ; 0.05
automata theory bn:00152075n ; 0.0597015 ; 0.1 ; 0.0392157 ; 0.010101 ; 0.190476 ; 0.0251572 ; 0.0526316 ; 0.0254777 ; 0.0277778 ; 0.142857 ; 0.02 ; 0.036036 ; 0.111111 ; 0.036036 ; 0.0740741 ; 0.0344828 ; 0.0930233 ; 0.0689655 ; 0.25 ; 0.2 ; 0.142857 ; 0.0606061 ; 0.0148148 ; 0.111111 ; 0.0740741 ; 0.056338 ; 0.037037 ; 0.020202 ; 0.148148 ; 0.0666667 ; 0.125 ; 0.0322581 ; 0.111111 ; 0.0740741 ; 0.0588235 ; 0.036036 ; 0.0952381 ; 0.010989 ; 0.0412371 ; 0.0888889 ; 0.05 ; 0.111111 ; 0.137931 ; 0.0625 ; 0.333333 ; 0.0701754 ; 0.0666667 ; 0.0470588 ; 0.2 ; 0.333333 ; 0.040404 ; 0.0392157 ; 0.0666667 ; 0.0533333 ; 0.0666667 ; 0.5 ; 0.333333 ; 0.0816327 ; 0.190476 ; 0.5 ; 0.040404 ; 0.111111 ; 0.5 ; 0.0300752 ; 0.5 ; 0.2 ; 0.5 ; 0.266667 ; 0.2 ; 0.047619 ; 1 ; 0.333333 ; 0.037037 ; 0.0392157 ; 0.142857 ; 0.0909091 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
entity bn:00031027n ; 0.0597015 ; 0.047619 ; 0.0392157 ; 0.0204082 ; 0.0869565 ; 0.0251572 ; 0.111111 ; 0.0254777 ; 0.0277778 ; 0.0666667 ; 0.02 ; 0.036036 ; 0.111111 ; 0.036036 ; 0.16 ; 0.0714286 ; 0.0930233 ; 0.0689655 ; 0.25 ; 0.0909091 ; 0.142857 ; 0.0606061 ; 0.0300752 ; 0.0526316 ; 0.0357143 ; 0.056338 ; 0.037037 ; 0.020202 ; 0.0689655 ; 0.0322581 ; 0.125 ; 0.0322581 ; 0.0526316 ; 0.0740741 ; 0.125 ; 0.036036 ; 0.0952381 ; 0.0222222 ; 0.0412371 ; 0.0888889 ; 0.05 ; 0.111111 ; 0.137931 ; 0.030303 ; 0.333333 ; 0.0701754 ; 0.142857 ; 0.0229885 ; 0.0909091 ; 0.142857 ; 0.019802 ; 0.0392157 ; 0.0322581 ; 0.0533333 ; 0.0666667 ; 0.2 ; 0.142857 ; 0.0816327 ; 0.190476 ; 0.2 ; 0.019802 ; 0.111111 ; 0.2 ; 0.0300752 ; 0.2 ; 0.0909091 ; 0.2 ; 0.266667 ; 0.2 ; 0.0232558 ; 0.333333 ; 1 ; 0.0769231 ; 0.0816327 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.0555556 ; 0.2 ; 0.2 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.0909091 ; 0.2 ; 0.0909091 ; 0.2 ; 0.142857 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2
types bn:00016413n ; 0.0347826 ; 0.0454545 ; 0.115942 ; 0.22314 ; 0.028169 ; 0.0820513 ; 0.0625 ; 0.039801 ; 0.361111 ; 0.025641 ; 0.26 ; 0.468468 ; 0.0625 ; 0.468468 ; 0.115942 ; 0.0540541 ; 0.091954 ; 0.170213 ; 0.133333 ; 0.0344828 ; 0.0181818 ; 0.106667 ; 0.20915 ; 0.030303 ; 0.177778 ; 0.0695652 ; 0.168539 ; 0.120301 ; 0.0533333 ; 0.166667 ; 0.105263 ; 0.0769231 ; 0.133333 ; 0.0392157 ; 0.615385 ; 0.468468 ; 0.0444444 ; 0.0606061 ; 0.231405 ; 0.0898876 ; 0.137931 ; 0.0625 ; 0.109589 ; 0.108108 ; 0.0666667 ; 0.172043 ; 0.230769 ; 0.0620155 ; 0.0344828 ; 0.0322581 ; 0.118519 ; 0.115942 ; 0.111111 ; 0.282828 ; 0.230769 ; 0.0188679 ; 0.037037 ; 0.0860215 ; 0.123077 ; 0.0188679 ; 0.118519 ; 0.133333 ; 0.0188679 ; 0.20915 ; 0.0188679 ; 0.0714286 ; 0.0714286 ; 0.0634921 ; 0.0714286 ; 0.0952381 ; 0.037037 ; 0.0769231 ; 1 ; 0.463768 ; 0.037037 ; 0.0714286 ; 0.153846 ; 0.0384615 ; 0.0188679 ; 0.0384615 ; 0.037037 ; 0.0188679 ; 0.037037 ; 0.0769231 ; 0.037037 ; 0.0384615 ; 0.0384615 ; 0.109589 ; 0.0769231 ; 0.153846 ; 0.0384615 ; 0.0384615 ; 0.0384615 ; 0.0384615 ; 0.0307692 ; 0.0188679 ; 0.0714286 ; 0.0384615 ; 0.037037 ; 0.0384615 ; 0.0384615 ; 0.0714286 ; 0.0188679 ; 0.0714286 ; 0.0384615 ; 0.037037 ; 0.0188679 ; 0.0384615 ; 0.0384615 ; 0.0384615 ; 0.0384615
multiple bn:00107028a ; 0.0740741 ; 0.0987654 ; 0.118519 ; 0.124031 ; 0.0606061 ; 0.155556 ; 0.0655738 ; 0.040404 ; 0.198758 ; 0.0266667 ; 0.147465 ; 0.25 ; 0.0655738 ; 0.25 ; 0.121212 ; 0.056338 ; 0.0952381 ; 0.175824 ; 0.140351 ; 0.0363636 ; 0.0192308 ; 0.111111 ; 0.368421 ; 0.031746 ; 0.0842105 ; 0.0344828 ; 0.0860215 ; 0.123077 ; 0.117647 ; 0.172043 ; 0.109589 ; 0.0792079 ; 0.0655738 ; 0.040404 ; 0.653061 ; 0.25 ; 0.045977 ; 0.113821 ; 0.123077 ; 0.0930233 ; 0.277228 ; 0.0655738 ; 0.114286 ; 0.112676 ; 0.0701754 ; 0.152174 ; 0.115942 ; 0.12605 ; 0.0363636 ; 0.0338983 ; 0.121212 ; 0.118519 ; 0.115942 ; 0.291667 ; 0.115942 ; 0.02 ; 0.0392157 ; 0.0888889 ; 0.0606061 ; 0.02 ; 0.121212 ; 0.140351 ; 0.02 ; 0.213333 ; 0.02 ; 0.0754717 ; 0.0754717 ; 0.0666667 ; 0.0754717 ; 0.0470588 ; 0.0392157 ; 0.0816327 ; 0.463768 ; 1 ; 0.0392157 ; 0.0754717 ; 0.163265 ; 0.0408163 ; 0.0408163 ; 0.0408163 ; 0.0392157 ; 0.02 ; 0.0392157 ; 0.0392157 ; 0.0392157 ; 0.0408163 ; 0.0408163 ; 0.238095 ; 0.0816327 ; 0.0754717 ; 0.0408163 ; 0.0408163 ; 0.0408163 ; 0.0408163 ; 0.0666667 ; 0.02 ; 0.0754717 ; 0.0408163 ; 0.0392157 ; 0.0408163 ; 0.0408163 ; 0.0363636 ; 0.0408163 ; 0.0363636 ; 0.02 ; 0.0392157 ; 0.02 ; 0.0408163 ; 0.0408163 ; 0.0408163 ; 0.0408163
composite bn:00100155a ; 0.0289855 ; 0.0232558 ; 0.0192308 ; 0.0416667 ; 0.0416667 ; 0.0251572 ; 0.111111 ; 0.0254777 ; 0.0136986 ; 0.0666667 ; 0.02 ; 0.0176991 ; 0.111111 ; 0.0176991 ; 0.16 ; 0.153846 ; 0.0444444 ; 0.0333333 ; 0.111111 ; 0.0909091 ; 0.142857 ; 0.0294118 ; 0.0300752 ; 0.0526316 ; 0.0175439 ; 0.056338 ; 0.037037 ; 0.020202 ; 0.0333333 ; 0.015873 ; 0.0588235 ; 0.0666667 ; 0.0526316 ; 0.0740741 ; 0.0588235 ; 0.0176991 ; 0.0454545 ; 0.0454545 ; 0.020202 ; 0.0425532 ; 0.0243902 ; 0.25 ; 0.0645161 ; 0.0625 ; 0.142857 ; 0.0338983 ; 0.142857 ; 0.0229885 ; 0.0909091 ; 0.142857 ; 0.00980392 ; 0.0192308 ; 0.0322581 ; 0.025974 ; 0.0666667 ; 0.2 ; 0.142857 ; 0.0816327 ; 0.0869565 ; 0.2 ; 0.00980392 ; 0.111111 ; 0.2 ; 0.0148148 ; 0.2 ; 0.0909091 ; 0.0909091 ; 0.117647 ; 0.2 ; 0.0232558 ; 0.142857 ; 0.333333 ; 0.037037 ; 0.0392157 ; 1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.142857 ; 0.2 ; 0.142857 ; 0.142857 ; 0.142857 ; 0.2 ; 0.2 ; 0.0645161 ; 0.142857 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.117647 ; 0.2 ; 0.0909091 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.142857 ; 0.5 ; 0.2 ; 0.2 ; 0.2 ; 0.2
