X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
réception bn:00066489n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
cas objet bn:00000786n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
internes bn:00105292a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
supporter bn:00093674v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25 ; 0.25
remplissage bn:03416628n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0.125 ; 0
epub bn:01314222n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
web mobile bn:03168096n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mobile bn:00106819a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
informatique bn:00100175a ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
interpréter bn:00089840v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
compilateur jit bn:01502421n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
facebook bn:03624775n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
sortie bn:00032242n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
ca bn:00014403n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
livre bn:00012059n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
hiphop bn:01959769n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
machine virtuelle bn:02589960n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
typage fort bn:02560161n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
phalcon bn:15355608n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
compilation aot bn:15411174n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
yahoo bn:00081801n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
content management systems bn:03631223n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
gestion de contenu bn:00883027n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
joomla bn:01946532n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
développement web bn:03446093n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
macports bn:01068822n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
numbers bn:00439302n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
compression bn:00021441n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
éxécution bn:16533697n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
désactiver bn:00027407n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
plugins bn:00001275n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
logger bn:00825346n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
rapporter bn:00034163n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
fuite de mémoire bn:01230884n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
chaine bn:00017487n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
socket bn:15776593n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
iconv bn:03672592n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
smtp bn:02128235n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
set bn:04928161n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
lien permanents bn:03767636n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
links bn:01052609n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
passwd bn:14874750n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mysqli bn:01438356n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
md5 bn:01141584n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
assertion bn:04728763n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
khtml bn:00975876n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
gecko bn:15456781n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
remède bn:00054133n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
head bn:02338897n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
répondre bn:00082225v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
eval bn:03464447n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
parcours bn:03468087n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
mardi bn:00078546n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mercredi bn:00054897n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
jeudi bn:00076744n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
externes bn:00102624a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
racine bn:00008793n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
type de retour bn:03354146n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
setter bn:00021412n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
espace de nommage bn:01468325n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
set bn:00062714n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
diff bn:16709776n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
ball bn:03442687n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
être bn:00004222n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
jeanne bn:03888564n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
durand bn:04919129n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
andreas bn:02288585n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
dalton bn:00025070n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
cotes bn:01852996n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
systématiquement bn:00114825r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
injections bn:03211312n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
injections sql bn:03319192n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
code malveillant bn:01363738n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
html5 bn:03675085n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
injection de code bn:00184104n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
système d’information bn:00025331n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
credit bn:00022100n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
depot bn:03854733n ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
réutilisé bn:00092558v ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0.125 ; 0 ; 0
csrf bn:14277211n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
flask bn:14887813n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
token bn:00050895n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
svg bn:02136503n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mathml bn:03313895n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
document xml bn:04725671n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
bas niveau bn:01163629n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
programme tv bn:00076429n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
tv bn:00076373n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
debut bn:01247692n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
smith bn:15137150n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
dutchman bn:03862910n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
johnny guitar bn:00554585n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
guitar bn:00281486n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
woman under the influence bn:03640247n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
victor/victoria bn:01767778n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
simplexml bn:15053361n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
the flying dutchman bn:16075739n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
jour de fête bn:15946696n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
composants bn:00021396n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
framework web bn:01653710n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
routage bn:01926016n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
familiariser bn:00082274v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
micro-noyau bn:15964004n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
bin bn:00000199n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
répertoire de travail bn:00826363n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
flex bn:00337264n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
test driven development bn:02924470n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
avant bn:00035855n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
junit bn:00861107n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
phpunit bn:00980999n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mettre en place bn:00088250v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
architecture rest bn:03799604n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
transfer bn:03128918n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
logique métier bn:00795795n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
json bn:00802141n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
rich internet application bn:00268208n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
patch bn:00060970n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
soap bn:02284891n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
principe bn:00064428n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
roy fielding bn:00949159n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
thèse bn:00027718n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
séparation bn:00070542n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
code serveur bn:16078281n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mémorisation bn:00021038n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
contact bn:00085696v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
creation bn:03599511n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
voter bn:00008198n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
mobile bn:00017029n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
gitlab bn:14257471n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
bitbucket bn:01444337n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
github bn:01101521n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
gestion de version bn:03364124n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
professionnelle bn:00109068a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0 ; 0.25
dominique bn:00021210n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
gnu fdl bn:01157394n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
généralité bn:00041249n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
langage intermédiaires bn:00350794n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
préliminaire bn:00108949a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
dbx bn:03185121n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
news bn:03357706n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
aborder bn:00084117v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
universitaires bn:00110169a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
autonome bn:00097830a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
docbook bn:03194644n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
texte source bn:03152229n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
emacs bn:01156253n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
disponible bn:00097848a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
seul bn:00110667a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
noter bn:00088760v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
langage naturels bn:00056990n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
autre bn:00108013a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
réécrire bn:00092997v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
portabilité bn:03720519n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
langage compilés bn:00981689n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
intelligible bn:00097389a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
point de vue bn:00063237n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
auxiliaire bn:00007423n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
mesure bn:00090716v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
compilé bn:00085470v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
confidentialité bn:00021748n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
paiement bn:00061119n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
paiement en ligne bn:05011741n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
lisp bn:00051502n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
nécessité bn:00026107n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
flash bn:01369336n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
contrôle de sécurité bn:03784539n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
être extrait bn:00087897v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
cas particulier bn:02482901n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
inférieur bn:00035700n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
table de multiplication bn:03381903n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
factorielles bn:00032673n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
après bn:00114165r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
exclusifs bn:00102512a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
nom de personne bn:03150299n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
permis de chasse bn:00037195n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
coûter bn:00083193v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
abuser bn:00090815v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
matrice bn:00053849n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
touch bn:03178622n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
hoaxbuster bn:04764839n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
xxvii bn:00000091n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
migration bn:00261245n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
général bn:00037663n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
adodb bn:00868267n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
metadata bn:00054548n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
mssql bn:00605043n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
firebird bn:02246711n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
explicitement bn:00115285r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
homogène bn:00104286a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
copier-coller bn:00797466n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
ok bn:00058395n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
envier bn:00083351v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
force brute bn:00149736n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
bc bn:15403265n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
temps de calcul bn:00068589n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
chaîne littérale bn:01271375n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
tex bn:02362481n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
alex bn:03665083n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
thomas bn:00005240n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
impératif bn:00104644a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
archiver bn:00005448n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
stocker bn:00089368v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
héberger bn:00082216v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
légèrement bn:00116111r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
réduire bn:00086598v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
affichage bn:00027675n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
tel bn:00000005n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
fax bn:00032653n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
guise bn:00000146n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
bcd bn:16690020n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
article de presse bn:14993780n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
science bn:00069670n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
obliger bn:00083496v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
visibles bn:00110277a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
fin de paragraphe bn:03475717n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
système d’exploitation bn:00059123n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
disquette bn:00027619n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
accès libre bn:04691509n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
punition bn:00061325n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
retour bn:00046318n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
or bn:00006911n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
compléter bn:00085479v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
féminin bn:00102884a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
chasse bn:00045245n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
amis bn:00036538n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
précédent bn:00097191a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
interdit bn:04029035n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
correct bn:00100490a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
min bn:00055094n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
triche bn:00017978n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
pipotron bn:04723513n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
égard bn:00031654n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
tant bn:00114490r ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
dégradation bn:02639083n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
anticiper bn:00082665v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
préoccuper bn:00085522v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
remémorer bn:00084413v ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
possession bn:00059958n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
bon sens bn:00021164n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
correspondante bn:00096282a ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
onglets bn:00120018n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
nouvelles bn:00057546n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
sort bn:03141550n ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0.25 ; 0
